Sentence,jfr,jannik,MaxK,student1,student2,arjen
The physical GPS is managed by the GPS application in the mobile phone and the hardware connection to the database server is managed by the underlying operating system on the mobile phone and the web server.,,,,,0,
"The communication between the database and the web portal consists of operation concerning both reading and modifying the data, while the communication between the database and the mobile application consists of only reading operations.",,,,,0,
The communication between the different parts of the system is important since they depend on each other.,,,,,1,
"However, in what way the communication is achieved is not important for the system and is therefore handled by the underlying operating systems for both the mobile application and the web portal.",,,,,1,
This section includes the requirements that specify all the fundamental actions of the software system.,,,,,0,
DESC: A user should be able to download the mobile application through either an application store or similar service on the mobile phone.,,,,,1,
RAT: In order for a user to download the mobile application.,,,,,0,
"DESC: When a new/updated version or release of the software is released, the user should check for these manually.",,,,,1,
The download of the new release should be done through the mobile phone in the same way as downloading the mobile application.,,,,,0,
RAT: In order for a user to download a new/updated release.,,,,,0,
"DESC: Given that a user has downloaded the mobile application, then the user should be able to register through the mobile application.",,,,,1,
"The user must provide user-name, password and e-mail address.",,,,,0,
The user can choose to provide a regularly used phone number.,,,,,0,
RAT: In order for a user to register on the mobile application.,,,,,0,
"DESC: Given that a user has registered, then the user should be able to log in to the mobile application.",,,,,1,
The log-in information will be stored on the phone and in the future the user should be logged in automatically.,,,,,1,
"DESC: Given that a user has registered, then the user should be able to retrieve his/her password by e- mail.",,,,,1,
RAT: In order for a user to retrieve his/her password.,,,,,0,
"DESC: Given that a user is logged in to the mobile application, then the first page that is shown should be the search page.",,,,,1,
"The user should be able to search for a restaurant, according to several search options.",,,,,0,
"The search options are Price, Destination, Restaurant type and Specific dish.",,,,,0,
A user should be able to select multiple search options in one search.,,,,,0,
RAT: In order for a user to search for a restaurant.,,,,,0,
A specific pin will represent a specific restaurant location.,,,,,0,
Each element in the list represents a specific restaurant.,,,,,0,
"Each element should include the restaurant name, telephone number, type of food, distance according to the user’s position, average price, a short two-line description, a link to the restaurant’s web-page and an information link.",,,,,0,
The list view should include a header with different selectable sorting options.,,,,,0,
DESC: A user should be able to select a pin on a map or an element on a list.,,,,,0,
"When a selection is made, the location of the restaurant should be sent to the mobile phone’s GPS-navigation program.",,,,,1,
The user should then be navigated to the destination.,,,,,1,
"When the destination is reached, a user should be able to go back to the search page on the mobile application.",,,,,1,
DESC: A user should be able to switch between a map view and a list view for all search options.,,,,,0,
RAT: In order for a user to switch between result views.,,,,,0,
"DESC: A user should be able to select the information link, which is included on all result items.",,,,,0,
"The link will direct the user to an information page, which includes a picture of the restaurant, the restaurant name, address, phone number, e-mail address, type of food, average price, restaurant description and a menu with name, description and price of the different dishes.",,,,,0,
RAT: In order to show information about the restaurants.,,,,,0,
DESC: A user should be able to input a maximum and a minimum price range.,,,,,0,
"DESC: A user should be able to input a maximum and a minimum distance, according to his/her position.",,,,,0,
By default the minimum distance is set to 0 km and the maximum to 10 km.,,,,,1,
The user should be able to input a higher or lower maximum distance and a higher minimum distance than set by default.,,,,,0,
DESC: Integers should be accepted as input when a user searches by price or destination.,,,,,1,
If the system receives an invalid input the user should be informed and prompted to insert an accepted input.,,,,,1,
RAT: In order for a user to search with valid input.,,,,,0,
DESC: A user should be able to select a restaurant type in a given list as input.,,,,,0,
RAT: In order for a user to search by restaurant type.,,,,,0,
DESC: A user should be able to select a specific dish in a given list as input.,,,,,0,
RAT: In order for a user to search by specific dish.,,,,,0,
"DESC: A user should be able to conduct a search by providing either restaurant name, restaurant description, restaurant address, restaurant type or restaurant menu in the free-text search field.",,,,,1,
RAT: In order for a user to search through the free-text search.,,,,,0,
DESC: If no match is found the user should be informed but kept on the search page in order to get the possibility to conduct a new search right away.,,,,,1,
RAT: In order for user to conduct a new search if no match is found.,,,,,0,
"DESC: When viewing the results in a list, a user should be able to sort the results according to price, distance, restaurant type, specific dish or restaurant name.",,,,,1,
When sorting by price the results should be ordered from cheapest to most expensive.,,,,,1,
"When the sort button for a specific search option is clicked, then the order should be reversed and ordered in a descending matter.",,,,,1,
If the sort button is clicked again the order of the results should be reversed.,,,,,1,
RAT: In order for a user to sort results in a list.,,,,,0,
"When filtering the results, only the existing results shall be affected and a new search query should not be sent.",,,,,1,
RAT: In order for a user to filter results in a list or a map.,,,,,0,
"DESC: On the mobile application, a user should have a profile page.",,,,,1,
"On the profile page a user can edit his/her information, which includes the password, e-mail address and phone number.",,,,,1,
A user should also be able to choose what language the mobile application should be set to.,,,,,0,
"The different language choices are Swedish, English, Spanish and French.",,,,,0,
RAT: In order for a user to have a profile page on the mobile application.,,,,,0,
The requirements in this section provide a detailed specification of the user interaction with the software and measurements placed on the system performance.,,,,,0,
The search feature should be prominent and easy to find for the user.,,,,,0,
RAT: In order to for a user to find the search feature easily.,,,,,0,
"The different search options should be evident, simple and easy to understand.",,,,,0,
RAT: In order to for a user to perform a search easily.,,,,,0,
The results displayed in the list view should be user friendly and easy to understand.,,,,,0,
Selecting an element in the result list should only take one click.,,,,,1,
RAT: In order to for a user to use the list view easily.,,,,,0,
The results displayed in the map view should be user friendly and easy to understand.,,,,,0,
Selecting a pin on the map should only take one click.,,,,,1,
RAT: In order to for a user to use the map view easily.,,,,,0,
The information link should be prominent and it should be evident that it is a usable link.,,,,,0,
Selecting the information link should only take one click.,,,,,1,
RAT: In order to for a user to use the information link easily.,,,,,0,
METER: Measurements obtained from 1000 searches during testing.,,,,,0,
"SCALE: If the system loses the connection to the Internet or to the GPS device or the system gets some strange input, the user should be informed.",,,,,1,
METER: Measurements obtained from 1000 hours of usage during testing.,,,,,0,
This section includes the design constraints on the software caused by the hardware.,,,,,0,
The amount of Operate System memory occupied by the application.,,,,,0,
METER: Observations done from the performance log during testing MUST: No more than 20 MB.,,,,,0,
The mobile Operate System which the application is running on.,,,,,0,
"The requirements in this section specify the required reliability, availability, security and maintainability of the software system.",,,,,0,
The reliability that the system gives the right result on a search.,,,,,0,
The average system availability (not considering network failing).,,,,,0,
The application should be connected to the Internet.,,,,,0,
RAT: In order for the application to communicate with the database.,,,,,0,
The application should be connected to the GPS device.,,,,,,0
"RAT: In order for the application to get the users location, the map and to calculate the distance.",,,,,,0
GIST: Security of the communication between the system and server.,,,,,,0
"The messages should be encrypted for log-in communications, so others cannot get user-name and password from those messages.",,,,,,1
METER: Attempts to get user-name and password through obtained messages on 1000 log-in session during testing.,,,,,,1
MUST: 100% of the Communication Messages in the communication of a log-in session should be encrypted.,,,,,,0
Communication Messages: Defined: Every exchanged of information between client and server.,,,,,,0
SCALE: If a restaurant owner tries to log in to the web portal with a non-existing account then the restaurant owner should not be logged in.,,,,,,1
The restaurant owner should be notified about log-in failure.,,,,,,0
METER: 1000 attempts to log-in with a non-existing user account during testing.,,,,,,1
SCALE: If an admin tries to log in to the web portal with a non-existing account then the admin should not be logged in.,,,,,,1
SCALE: A restaurant owner and IP address should not be able to log-in for a certain time period after three times of failed log-in attempts.,,,,,,1
METER: 1000 attempts to log-in during the lock period after user account has been locked because of failed log-in attempts of three times.,,,,,,1
"The locking period should be half an hour, and during that period the log-in function is disabled.",,,,,,1
SCALE: An admin and IP address should not be able to log-in to the web portal for a certain time period after three times of failed log-in attempts.,,,,,,1
The security of creating account for users of the system.,,,,,,0
"SCALE: If a user wants to create an account and the desired user name is occupied, the user should be asked to choose a different user name.",,,,,,1
METER: Measurements obtained on 1000 hours of usage during testing.,,,,,,1
The security of creating account for restaurant owners of the system.,,,,,,0
"SCALE: If a restaurant owner wants to create an account and the desired user name is occupied, the restaurant owner should be asked to choose a different user name.",,,,,,1
The code should be written in a way that it favors implementation of new functions.,,,,,,0
RAT: In order for future functions to be implemented easily to the application.,,,,,,1
DESC: Test environments should be built for the application to allow testing of the applications different functions.,,,,,,1
The application should be portable with iOS and Android.,,,,,,0
The adaptable platform for the application to run on.,,,,,,0
"In order to get a view of how to divide the requirements into different releases and what requirements should be included in which release, a prioritization of the requirements is needed.",,,,,,1
This section discusses the choice of prioritization methods and gives a suggestion of how the release plan for these requirements could look like.,,,,,,0
When prioritizing the requirements the ten most important ones were picked out first.,,,,,,1
"This was done with a simple “1 to 10” ranking method, with one being “not important” and ten “very important”.",,,,,,1
"Based on the elicitation meetings, and the perceived ideas of what was important to the different stakeholders, a number was set for each requirement.",,,,,,1
The numbers were then summed up for each requirement and the ten with the highest score were chosen to be prioritized with the cost value approach.,,,,,,1
"The results, which are red-marked, can be seen in Appendix I and as shown, it turned out to be five functional requirements and five quality requirements.",,,,,,0
These requirements were then prioritized according to the cost value approach and the results can be viewed under Appendix II.,,,,,,1
The remaining requirements were prioritized according to the “Five-Way Priority Scheme” as shown in Appendix III.,,,,,,0
This method was chosen since it gives the different stakeholders the same importance and has an enough wide range for determining which requirement is more important than the other [3].,,,,,,0
"However, in this prioritization process, the development team was not included as a stakeholder since the different features were not considered to be as important to them as for the other stakeholders.",,,,,,0
"Other methods for prioritization, such as the hundred-dollar test and the yes-no vote, were also considered.",,,,,,0
"The hundred-dollar test is quite similar to the five-way priority scheme, since it also gives a wide range for ranking the requirements.",,,,,,0
"However, it is more easily misused since someone could save all their money and put them on a requirement that they think is very important [3].",,,,,,1
Others might not agree that this requirement is important but it might still get the most votes since one person cared about it [3].,,,,,,0
"The yes-no vote method might be fairly simple to carry out, however the range is too narrow.",,,,,,0
"For instance, if two requirements are not very important it would be hard to determine which of those requirements that is more important than the other [3].",,,,,,1
"In conclusion, weighing the disadvantages and advantages of these methods against each other lead us to choose the five-way priority scheme.",,,,,,1
The requirements were divided into three releases based on the prioritization and their dependencies.,,,,,,0
The three different releases were assembled so that each would work as a fully functional application.,,,,,,1
"In the first release the requirements that build up the foundation of the application were included, together with the most highly prioritized requirements and their dependencies.",,,,,,0
The second release also includes important requirements.,,,,,,0
"However, these requirements are not vital for a functional application.",,,,,,1
They are more suited to act as additional features that can contribute to making the software product more attractive.,,,,,,1
The third release includes the requirements that can be afforded to discard if the project gets delayed or overruns the budget.,,,,,,1
"For further details about the release plan, see Appendix IV.",,,,,,0
This document has been produced in the context of the MACC-II project (Monitoring Atmospheric Composition and Climate - Interim Implementation).,,,,,,0
The research leading to these results has received funding from the European Community's Seventh Framework Programme (FP7 THEME [SPA.2011.1.5-02]) under grant agreement n° 283576.,,,,,,1
"All information in this document is provided ""as is"" and no guarantee or warranty is given that the information is fit for any particular purpose.",,,,,,0
The user thereof uses the information at its sole risk and liability.,,,,,,0
"For the avoidance of all doubts, the European Commission has no liability in respect of this document, which is merely representing the authors view.",,,,,,1
This document compiles a complete set of user requirements for the Copernicus Atmosphere Monitoring Service at the end of the MACC-III project.,,,,,,0
"It contains as its main content in a tabulated form all initial requirements raised by the Implementation Group and additional requirements collected by MACC, MACC-II in its 2 periods and MACC-III through all means of user interaction (questionnaire, bi-lateral interaction, user workshops, user advisory board, analysis of relevant GEMS projects and further applicable documents from g. PASODOBLE and PROMOTE, online user queries tool).",,,,,,0
This update (v6.0) is compatible in its requirement numbering to the earlier version v5.0.,,,,,,0
The document explores the key user requirements of both Copernicus downstream services and of the intermediate and end users of MACC core services.,,,,,,0
Version 1.1 included the evaluation of 11 additional questionnaires received after iterating version 1.0 of the document.,,,,,,1
Moreover feedback of users (e.g. the local urban user group) through circulation by the user advisory board has been implemented into the user requirements.,,,,,,0
Version 2.0 (MACC) included the response to each of the user requirements by the MACC services and additional users with their requirements (e.g. downstream services ENDORSE and ObsAIRve).,,,,,,0
Most requirements could be met (e.g. the request to cover Iceland and Turkey fully (both are EEA member states) by the MACC models has been raised by EEA) or was dealt with during MACC-II but some are at least partly out of scope for the MACC services.,,,,,,1
The version 2.0 was submitted to user review and upgraded according to feedback.,,,,,,1
Version 3.0 was based on the former version document according to the user feedback.,,,,,,0
"In the next version 4.1 (at the end of period 1 of Implementation Group for the GMES Atmosphere Core Service, specifically in chapters parameters for air quality, climate forcing, O3/UV, renewable energies), 5.1 (Functionality) and Annex 3 (Detailed outputs), have been integrated into the documentation of User Requirements for MACC-II.",,,,,,0
The final MACC-II issue (v5.0) achieved a re-structuring to put in the focus the tabulated list of user requirements (section 2.1) and integrated in these tables the Implementation Group requirements (extracted from the original text) and further additional requirements obtained during period 2 of MACC-II.,,,,,,0
This version of the User Requirement Document contained for the first time a comprehensive and consistently structured collection of all user requirements underlying the MACC services.,,,,,,0
Issues (v6.1 - 6.3) add additional requirements and feedback from the service providers obtained during the short period of MACC-III (focused on data access and user interaction towards the operational phase) and updates the responses from the MACC-III team analysed until 6/2015.,,,,,,1
It thus includes the documentation of user requirements collected during the MACC series of projects.,,,,,,1
To ease implementation in the various services a re- ordering of user requirements was conducted to group the requirements by service where appropriate; some erroneous categorization of requirements as data policy was corrected (maintaining the original numbering).,,,,,,1
"User requirements were obtained by all means of user interaction (questionnaire, bi-lateral interaction, user workshops, user advisory board, analysis of relevant GEMS projects and further applicable documents from e.g. PASODOBLE and PROMOTE, online user feedback system).",,,,,,0
The initial formulation of user needs for the MACC project was initiated by the Implementation Group (IG) of the GMES Atmosphere Core Service (GACS).,,,,,,0
Consequently the initially formulated needs and requirements as expressed in the final report of the GACS IG from April 2009 build the backbone of the MACC user requirements.,,,,,,0
Consequently they are also included in the MACC User Requirements Document.,,,,,,0
"Specifically the chapters parameters for air quality, climate forcing, O3/UV, renewable energies), 5.1 (Functionality) as well as Annex 3 (Detailed outputs) have been evaluated and integrated into the MACC user requirements.",,,,,,0
Additional user requirements were collected during MACC and MACC-II and all user requirements were now numbered and tabulated to assure traceable responses to them.,,,,,,1
Several further user requirements were obtained during the short period of MACC-III (more in the light of the transition to the operational phase and user involvement).,,,,,,1
In this analysis the granularity of requirements is kept as they were raised from the originator (so often one requirement includes several sub elements) – this allows an easier matching to concrete services than splitting requirements to a very detailed level (which significantly increases their numbers).,,,,,,1
"All together the user requirements document contains now 288 numbered requirements: 188 technical, 44 regarding data access, 6 concerned with data policy and 50 for the newly added category user involvement.",,,,,,0
"The following lists of requirements separately listed for four sections (technical, data policy, data access, user involvement) serves as baseline to derive formalized service specifications and trace requirements back to the originating user (group).",,,,,,1
"It should be d that some requirements were erroneously categorized as “data policy” – these were now associated to their correct categories (“technical” or “data access”), but for the sake of traceability their original numbering was maintained, adding the new category tag in front, such as “T(DP)xxx”.",,,,,,1
"The requirements for the domains of air quality (AQ), climate forcing (CF), actually need very similar data, e.g. chemical composition, emissions, deposition fluxes, but for different purposes.",,,,,,1
Also the requirements for stratospheric ozone and UV services as well as solar radiation are overlapping with the former ones.,,,,,,0
"So the requirements listed here for various parameters (e.g. reactive trace gases or aerosols, Tab.",,,,,,0
The update of the URD to version v6.1 adds latest feedback from the sub projects and their users including an update of the last column in the requirements tables 8responses on the MACC-III team).,,,,,,0
The requirements numbering obeys the following pattern in each group of requirements (Tab.,,,,,,0
"Within each group the requirements are sorted related on their topic, not chronologically.",,,,,,0
"For each user requirement the following tables (1, 6, 7, 8) contain the requirement description, the targeted service(s), the originator and the implementation status / comment from service providers.",,,,,,0
It should be d that user requirements received lately (e.g. during the second user workshop in June 2014) are under investigation (to be continued in MACC- III as part of routine operations) and therefore no further response is yet stated in the last column for them.,,,,,,1
For the origin of user requirements the following acronyms are used in the tables: Online user feedback system.,,,,,,0
Good availability and connectivity (e.g. maintained.,,,,,,0
MACC air quality forecasts and analyses will serve as boundary conditions for further nesting activities of local and urban scale models.,,,,,,1
"Furthermore, an emission inventory for use in PASODOBLE will be provided by MACC as well as additional parameters that were derived within PROMOTE at European scale, like forecasts of UV or satellite based aerosol products.",,,,,,1
"As learned from PROMOTE experience, it is important to keep a maximum of information in emission inventory species concentrations (e.g. components of PM2.5 rather than the bulk concentration).",,,,,,0
Moreover ECMWF fields (analysis and forecast) should be provided by MACC.,,,,,,0
The PASODOBLE Airsheds have been re-defined at the IC_AIRSHEDS Splinter Meeting held along the PASODOBLE Kick-Off Meeting (21.-23.06.2010).,,,,,,0
It is important that these areas are covered by MACC European services.,,,,,,0
The following MACC data products are required by PASODOBLE during the development and delivery of the PASODOBLE services.,,,,,,1
"A timely, adequate and routinely delivery for the defined products is required, preferably two times daily (00:00 and 12:00).",,,,,,1
"At least by one PASODOBLE partner (VITO), a ftp-push system would be preferred for data access.",,,,,,0
"G-STEP will use EU/ESA GMES data and programmes, supplied from satellite, aerial and ground based observations along with data from the wider R&D base to advance business innovation and competitiveness.",,,,,,0
"The following MACC data products are required by G-STEP for demonstrating applications of space data and for encouraging the supply of local forecast information to relevant groups (e.g. health organizations), and for supplying information to environmental consultants.",,,,,,1
G-STEP relies on timely routine delivery of MACC core services with easy access to data for supporting operational delivery of public information.,,,,,,0
ENDORSE as GMES downstream project for energy needs from MACC-II solar irradiance time series with best possible accuracy.,,,,,,0
"It is important to represent the statistical distribution of irradiance values well, so that the assessment of solar energy applications is based on good coverage of background and extreme values.",,,,,,1
Time series need to be based on long enough periods (10-20 years) to allow coverage of typical and extreme years.,,,,,,0
Access to the time series at selected locations needs to be provided and needs to be facilitated by up-to-date technical interfaces (web services).,,,,,,0
"For services of this kind to be helpful, they must be consistent with existent European policy structure (e.g. EU Clean Air For Europe (CAFE), Convention on Long-range Transboundary Air Pollution).",,,,,,1
"Through the research GEMS and PROMOTE projects, significant efforts have been laid down in making data from national environmental agencies and research networks available in a suitable format and timely delivered.",,,,,,0
"The ambition has been to assimilate such surface observations into operational modeling systems in order to improve analysis and forecast of AQ, and to use NRT data for NRT evaluation of model performances.",,,,,,1
"Up to now, the NRT AQ data are mainly used for verification of model output in the GEMS and PROMOTE projects.",,,,,,0
"This page is showing partly the same information as the EEA ozone web, but there is data from different countries/regions in the two systems.",,,,,,0
Best would be the systems would merge into one common environment holding all data.,,,,,,0
"In MACC, NRT data is to be used not only for validation but for data assimilation, that is, to produce better air quality forecast and analysis over Europe and the globe.",,,,,,1
Input in the aerosol forcing processing tool (developed by Met Office Hadley Centre and ICARE offers a comparison tool of MACC data to satellite data through a web interface.,,,,,,0
Browse images made available to the public and data only to registered users.,,,,,,1
"The use will relate to specify boundary conditions, to assimilate MACC 3D dust objective analysis based on MODIS data as well as to use MACC dust products for validating/inter-comparing regional forecasts.",,,,,,0
Experimental dust assimilation in a regional model using daily MACC dust analysis done by a SDS-WAS partner indicates possible benefits.,,,,,,0
"MACC products, with access to the largest set of variables possible.",,,,,,0
Improvement of TNO/GEMS NOx inventory necessary with respect to overshooting NOx emissions in large cities.,,,,,,0
"Switzerland at the northern border of the Po Valley, while good agreement was found north of the Alps.",,,,,,0
This points to an underestimation of NOx sources in the Po Valley.,,,,,,0
"Additionally, the data will serve as input for research projects.",,,,,,0
Products (and results) need to be proven by peer reviewed articles.,,,,,,1
Documentation on data and correction history is needed.,,,,,,0
It is important that users can have access to the data that is used for PROMOTE or GEMS services.,,,,,,0
This data can then be used by the user for user specific tasks (e.g. for nesting procedures).,,,,,,1
As already mentioned during the evaluation of the PROMOTE services it should be interesting to produce daily validation graphs for the air quality forecasts for day-1 and the measurements from day-1 fo the representative measuring locations.,,,,,,0
"A number of meetings (user workshops, user advisory board meetings, summer school) led to valuable interaction among users, user feedback and user requirements.",,,,,,0
For each meeting a dedicated report is available together with the respective presentations.,,,,,,1
"At the first MACC-II user workshop (held jointly with GMES-PURE project, which is analysing the long-term requirements of the atmosphere service and needed satellite input data) a lively dialogue with about 30 users was achieved.",,,,,,0
Presentations of the service offering of MACC-II and of a wide range of example use cases (from scientific studies to downstream services and market introduction) demonstrated possible usage to new users (some are shown in brief in section 3) and triggered the discussion.,,,,,,0
"Main items of the discussion ranked around the need and possible way forward to estimate and display uncertainties in an appropriate way to users (overall, simple, event-specific).",,,,,,0
"Furthermore, the future evolution (existing gaps and possible improvements) and the perimeter of the service scope (e.g. national specific plots) were questioned.",,,,,,0
"One important finding was that there needs to be a borderline of MACC-II service scope to allow small industries to work on the focused (regional, topical) post-processing, while those small businesses are ready to adapt to the evolving service delivery of Copernicus Atmosphere as long as its long-term sustainability is assured.",,,,,,1
Regarding data access the user workshop clearly supported a simple registration procedure but no further complicated agreement mechanism; it was suggested that the access rules should be harmonized across all Copernicus services.,,,,,,0
"Also service change / outage notifications were recommended, which were implemented afterwards.",,,,,,0
A wish for further information on current users and their usage was expressed (e.g. this report provides such a collection).,,,,,,0
"An evolution of data access technology (INSPIRE, WIS) was recommended (as implemented by MACC-II in 2014).",,,,,,0
"Dedicated working groups discussed in more detail the products and services for air quality, atmospheric composition, emissions, and solar energy.",,,,,,0
"These working groups identified in each topic the added value provided by MACC-II, required new products / parameters (covered in the user requirements document update) and possible usage barriers (e.g. data access).",,,,,,0
"The second user workshop followed a similar format as the first one, but was held in a different member state.",,,,,,0
"In addition an outlook to the operational Copernicus Atmosphere Monitoring Service (CAMS) until 2020 could be presented, since the Copernicus regulation had been approved recently.",,,,,,0
A dedicated set of questions (focusing on the needs related to operations) was brought to the attention of the ~25 users.,,,,,,0
"Questions raised targeted the evolution of input data and modelling technology, data access rules and the governance of Copernicus with its user involvement.",,,,,,0
A focus was placed on the best interaction between Copernicus and national actors who may wish to build their services on input from Copernicus (e.g. air quality modelling chain).,,,,,,0
"Representatives of national authorities expressed the required constraints for using MACC-II services: stability, continuity and sustainability of the service; if there are changes to the service then these must be very clearly documented to remove the possibility of non-existent trends being identified when in fact the ‘trend’ is due to a model upgrade for example.",,,,,,1
Several clear needs were expressed for further evolution of the service offering (e.g. consistency between daily products and long-term re-analysis and clear documentation of service changes); those requirements were again included into the recent User Requirements Document update.,,,,,,1
"A first dedicated policy user workshop was held in at the premises of the European Research Executive Agency, where MACC-II explained its policy-related services and products and exposed them to discussion and feedback to a group of national and regional policy actors.",,,,,,0
"Those authorities named as their needed Copernicus policy services consultancy, scenarios / sensitivity studies and support in reviews; in many cases this would require on demand support possibly based on underlying routine processing of European data / models.",,,,,,1
"Required services include source apportionment, future scenarios along regulatory scenarios.",,,,,,0
MACC-II policy toolboxes should allow users to define online their scenarios.,,,,,,0
"Continued cooperation with European policy actors (EEA, DG-ENV, JRC) and related international activities (WMO, WHO, UNEP) was recommended.",,,,,,0
It was required to improve the robustness of services and documentation of uncertainties.,,,,,,0
The representativeness of MACC-II datasets for regional / local observations was discussed.,,,,,,0
"The MACC-II European air quality assessment reports were discussed and it was recommended to assess and document the consistency with the report (using the same name) published by EEA; furthermore the need for an advanced assessment report using only non-validated ground-based data was expressed, so that the annual MACC-II report comes timely for its utilization in the national reporting obligations.",,,,,,1
Requirements expressed during this workshop were also analysed in the User Requirements Document update.,,,,,,1
"Based on discussions at the 2nd MACC-II user workshop preceding the UAB meeting, members of the UAB made took some of those discussion items to concrete recommendations.",,,,,,1
A major discussion point was how the MACC-II regional ensemble forecasts can be of best use to national / regional downstream services so that duplicated efforts for global / European modelling can be reduced.,,,,,,1
A working group shall be initiated to iterate this issue between national representatives and the MACC-II ENS service and recommend a practical solution based on proven common needs of various users and documented impact of proposed output extensions.,,,,,,0
"In addition, tools as they have been recently implemented for selection of parts of the service output (e.g. within OGC web services) can be helpful.",,,,,,0
The UAB discussed in how far metadata on service quality / degradation (e.g. a missing particular satellite) can be introduced.,,,,,,0
"However, it became clear that further development work and discussion is needed (e.g. on the granularity and severity of such degradation points for well documented major impact) before this is mature for introduction into the service.",,,,,,1
The UAB regarded good communication on service updates and relevant meetings (e.g. user workshops) as important and recommended to re-initiate (as in MACC) issuing newsletters with general information; these newsletter should be published on a case-driven basis (a first one was published shortly after the UAB meeting).,,,,,,1
Regarding training the UAB recognized the need for a general introduction to new users on the MACC-II website (e.g. in the form of a practical guide how to access the MACC-II products).,,,,,,0
"At the end of its first formal MACC-II meeting the user Advisory Board discussed the governance for the future Copernicus Atmosphere Monitoring Service and recommended that the Service should continue to involve its own (topic-focused) User Advisory Board but at the same time the Commission should take care of a good communication between Service-internal user consultation, the Copernicus overall User Forum and the national user communities / formal representation for Copernicus.",,,,,,1
"During the MACC-II summer school in June 2013 the 62 participants contributed to user feedback within several dedicated working groups who analysed different parts of the MACC-II website, detected several errors and weaknesses and made recommendations to improve the information.",,,,,,1
Overarching the need for a section with frequently asked questions (FAQ) was raised in order to support new users’ entry to accessing the products and services of AMCC-II.,,,,,,0
Acknowledging the constraint of easy maintainability those FAQ could be linked from the catalogue selections when a user has chosen the relevant service / product or they could be accessed via a general “cloud of clickable key words”.,,,,,,1
"These FAQ could cover topics such as general atmospheric science background, general MACC-II services overview, technical information (methods used, input and output data, validation overview.",,,,,,0
These recommendations and further detailed findings of the summer school working groups shall be analysed and a FAQ concept for implementation in the operational Copernicus Atmosphere Monitoring Service worked out during the MACC-III project (8/2014 – 3/2015).,,,,,,1
"The second meeting of the User Advisory Board (UAB) was held by telephone conference, hosted by ECMWF on 25 November 2014.",,,,,,0
The UAB expressed the request for an uninterrupted service continuity and for informative communication to users about any changes occurring.,,,,,,1
The UAB was informed on preparations of a workshop (to be held 7 January 2015) to explore the best response to the user need for more complete chemical suite of species as output from the ensemble service.,,,,,,1
"Finally, the UAB discussed the set of user documentation available from MACC-II (and to be updated in MACC-III): user requirements document, user queries summary, user feedback summary, metadata and technical web service interface descriptions.",,,,,,0
"The UAB requested better accessibility to the user requirements documentation (including feedback on implementation response status) and to the user feedback summary (including use cases), either online or by better positioning on the website.",,,,,,0
"Furthermore, the UAB suggested converting the user questionnaire available at the MACC website into an online tool for easier access.",,,,,,1
"Finally, the UAB discussed the future process for prioritizing user requirements during the operational Copernicus Atmosphere Monitoring Service phase.",,,,,,1
The UAB can provide valuable consultation in this process within the service.,,,,,,0
At the current stage the consideration was raised whether for each requirement a number of users making this request should be added to guide prioritizing.,,,,,,1
"However, it was also stated, that requirements by “power users” (e.g. EC directorates or large commercial entities) who request large data amounts or provide their downstream services to large audiences could be prioritized as well.",,,,,,1
"The MACC-III Policy User workshop took place in Vienna on 3-4 March 2015 and gathered 29 product providers, users and potential users from 13 European countries.",,,,,,0
The workshop focused on downstream users who make use of MACC-III data for policy support.,,,,,,0
"Most participants had already gained some experience in using MACC-III products, such as the TNO-MACC emission data, the MACC global model or regional ensemble output for chemical boundary conditions, and the air pollution forecasts (in particular during episodes).",,,,,,0
"These products are used in support of policy decisions, for alerting, and to get a better understanding of the origins of pollution.",,,,,,1
"During the workshop, use cases were presented, and news about policy-relevant products of MACC-III were provided.",,,,,,1
The second day of the workshop was dedicated entirely to user-provider interaction.,,,,,,0
During a series of training sessions the audience received a more detailed introduction about where to find MACC-III products and how to use and interpret the data and graphs.,,,,,,1
The different roundtable discussions of the final session gave all participants the opportunity to provide their feedback and to make suggestions for MACC-III product refinements as well as new products.,,,,,,1
"During and after the workshop the product providers of MACC-III received very useful comments from representatives from nine different countries, users that will be able to set the path for the information which their national policy officers will require.",,,,,,1
"Among the main requests from the users were the timeliness of the products, the tailoring of products to specific regions and to simplify access to products and/or make them easier to find and to download on the MACC website.",,,,,,0
"In terms of documentation, more metadata in air pollution data files was requested.",,,,,,0
"The MACC-III User Workshop was held on 11 May 2015 in Rome, co-organized by ISPRA, Italy.",,,,,,0
"The workshop provided an overview of MACC-III services and user support, a number of user case studies demonstrating the use of MACC-III products outside Italy and presentations on potential use cases in Italy with their associated needs.",,,,,,0
A focus topic of the user workshop was the use of MACC-III boundary conditions.,,,,,,0
"The interaction during the workshop has large potential to stimulate extended use of MACC-III products in Italy, but requires further coordination of different actors in this country.",,,,,,1
The smaller number of attendees from other countries could also benefit from the interaction between users; the model of co-organizing the user workshop with a national Copernicus forum was considered very promising by other national representatives.,,,,,,0
The final UAB telecon in MACC-III was held on 22 May 2015.,,,,,,0
UAB members discussed best possible means of assuring to obtain user feedback.,,,,,,0
Suggestions were made to clean up annually the user lists by requesting a renewal of user registrations combined with an obligatory answering of a small feedback questionnaire.,,,,,,0
Such a renewal would require repeated prior notice by e-mail to avoid user frustration.,,,,,,0
"Furthermore, different user types (occasional science users, high frequency operational users)) need to be treated differently.",,,,,,0
As a second item the UAB discussed the future role of an UAB in the CAMS service.,,,,,,0
